Product ID;Active (0/1);Name *;Categories (x,y,z...);Price tax excluded;Tax rules ID;Wholesale price;On sale (0/1);Discount amount;Discount percent;Discount from (yyyy-mm-dd);Discount to (yyyy-mm-dd);Reference #;Supplier reference #;Supplier;Manufacturer;EAN13;UPC;MPN;Ecotax;Width;Height;Depth;Weight;Delivery time of in-stock products;Delivery time of out-of-stock products with allowed orders;Quantity;Minimal quantity;Low stock level;Send me an email when the quantity is under this level;Visibility;Additional shipping cost;Unity;Unit price;Summary;Description;Tags (x,y,z...);Meta title;Meta keywords;Meta description;URL rewritten;Text when in stock;Text when backorder allowed;Available for order (0 = No, 1 = Yes);Product available date;Product creation date;Show price (0 = No, 1 = Yes);Image URLs (x,y,z...);Image alt texts (x,y,z...);Delete existing images (0 = No, 1 = Yes);Feature(Name:Value:Position);Available online only (0 = No, 1 = Yes);Condition;Customizable (0 = No, 1 = Yes);Uploadable files (0 = No, 1 = Yes);Text fields (0 = No, 1 = Yes);Out of stock action;Virtual product;File URL;Number of allowed downloads;Expiration date;Number of days;ID / Name of shop;Advanced stock management;Depends On Stock;Warehouse;Acessories  (x,y,z...)
230;1;Перфоратор 950Вт TOTAL-TOOLS;Электроинструмент;709793;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;;Перфоратор 950Вт TOTAL-TOOLS;Перфоратор 950Вт TOTAL-TOOLS;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-28e41fcc-1973-4f5d-acb0-179d0053192f.png;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
231;1; Рулетка с фиксатором 19мм 5м;Измерительный инструмент;16380;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Рулетка с фиксатором 19мм 5м; Рулетка с фиксатором 19мм 5м;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-952dd070-bec0-4e95-b69e-5b9701469db4.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
232;1; Дюбель парашют 10*90P;Крепеж для фасадных систем;1200;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Дюбель парашют 10*90P; Дюбель парашют 10*90P;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-fc638b36-65f5-4bd0-b0f1-e673e10a6424.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
233;1; Ножницы по металлу Matrix 250 мм;Столярно-слесарный инструмент;43680;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Ножницы по металлу Matrix 250 мм; Ножницы по металлу Matrix 250 мм;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-6eb11b0e-2c97-4c4c-91ad-bd0e0614cf38.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
234;1; Лезвие для ножа 18 мм прямое (10 шт);Столярно-слесарный инструмент;6552;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Лезвие для ножа 18 мм прямое (10 шт); Лезвие для ножа 18 мм прямое (10 шт);;;;;;;;;;;1;http://roagtpresta/uploads/750x750-e8a76164-804b-4e68-b1f8-74205de3ae83.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
235;1; Лезвие для ножа 18 мм трапеция (5 шт);Столярно-слесарный инструмент;4368;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Лезвие для ножа 18 мм трапеция (5 шт); Лезвие для ножа 18 мм трапеция (5 шт);;;;;;;;;;;1;http://roagtpresta/uploads/750x750-1b12b5be-2210-41b1-9960-a280da95b3aa.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
236;1; Кисть для передачи фигуры (2);Кисти;4368;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Кисть для передачи фигуры (2); Кисть для передачи фигуры (2);;;;;;;;;;;1;http://roagtpresta/uploads/750x750-1b7a2fb1-dd00-4e17-8835-950e8b206140.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
237;1; Кисть для передачи фигуры (4);Кисти;4368;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Кисть для передачи фигуры (4); Кисть для передачи фигуры (4);;;;;;;;;;;1;http://roagtpresta/uploads/750x750-2234bab6-270c-422b-8e7b-77a30bc98ca5.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
238;1; Клей ПВА (801) Машхад;Клей;28000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Клей ПВА (801) Машхад; Клей ПВА (801) Машхад;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-ca351ae4-4dbe-48bf-a1b3-1d9fcee9456e.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
239;1; Парашют без дюбеля d60 мм;Крепеж для фасадных систем;800;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Парашют без дюбеля d60 мм; Парашют без дюбеля d60 мм;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-46b89f01-cf09-4a49-8546-7c9559827988.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
240;1; Кельма Knauf с деревянной ручкой 80мм;Шпатели;65519;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Кельма Knauf с деревянной ручкой 80мм; Кельма Knauf с деревянной ручкой 80мм;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-90b1bf98-e319-4b40-b625-643d99208b52.jpeg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
241;1;Перфоратор 1050Вт TOTAL-TOOLS;Электроинструмент;720713;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;;Перфоратор 1050Вт TOTAL-TOOLS;Перфоратор 1050Вт TOTAL-TOOLS;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-ccaffeb0-bced-4e40-9f85-ed15b2180540.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
242;1; Набор малярный для отбивки;Измерительный инструмент;19656;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Набор малярный для отбивки; Набор малярный для отбивки;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-59fd631a-9e17-4fe1-9cbf-94c9a8098725.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
243;1; Шпатель с отвёрткой Knauf 150мм;Шпатели;65519;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Шпатель с отвёрткой Knauf 150мм; Шпатель с отвёрткой Knauf 150мм;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-bf4fb5f6-269b-415f-9f80-15296b2f5fc5.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
244;1; Клей Graniter Ventum 501;Монтажные клеи;48000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Клей Graniter Ventum 501; Клей Graniter Ventum 501;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-0d28b8e0-472a-476c-87b6-32ad308bbe63.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
245;1; Клей Baza Ventum 503;Монтажные клеи;30000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Клей Baza Ventum 503; Клей Baza Ventum 503;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-b5096619-4476-4c5f-a183-bbcd37a60924.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
246;1; Клей Mozaik Ventum 506 B;Монтажные клеи;85000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Клей Mozaik Ventum 506 B; Клей Mozaik Ventum 506 B;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-fe05a7c4-d6c1-48ba-9062-4d9f5936efdb.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
247;1; Клей Mozaik Ventum 506 A Best;Монтажные клеи;115000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Клей Mozaik Ventum 506 A Best; Клей Mozaik Ventum 506 A Best;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-5a812526-07e6-4550-8376-fa0280231031.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
248;1; Клей Titan Ventum 507 ;Монтажные клеи;75000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Клей Titan Ventum 507 ; Клей Titan Ventum 507 ;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-68458bc8-39d2-4e16-aa1f-56a1ea2fff38.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
249;1; Краска Акриловая Моющаяся4,5 кг;Краски;92819;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Краска Акриловая Моющаяся4,5 кг; Краска Акриловая Моющаяся4,5 кг;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-bcf3fb83-e80a-4492-8458-03b915a29b7e.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
250;1;Перфоратор 1500Вт TOTAL-TOOLS;Электроинструмент;829912;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;;Перфоратор 1500Вт TOTAL-TOOLS;Перфоратор 1500Вт TOTAL-TOOLS;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-7d0f5664-ab57-4bb6-9661-56574e717c94.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
251;1;Лобзик 400Вт (с проводом) TOTAL-TOOLS ;Электроинструмент;491395;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;;Лобзик 400Вт (с проводом) TOTAL-TOOLS ;Лобзик 400Вт (с проводом) TOTAL-TOOLS ;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-1486497c-162d-49f9-b7e6-f9a9059549a7.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
252;1; Шпатель прямоугольный 350мм;Шпатели;38220;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Шпатель прямоугольный 350мм; Шпатель прямоугольный 350мм;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-528da115-bef5-4f60-bb06-c7c82abda29e.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
253;1;Шпатлевка Ротбанд Паста Профи Кнауф 18 кг ;Шпатлевки;265000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;;Шпатлевка Ротбанд Паста Профи Кнауф 18 кг ;Шпатлевка Ротбанд Паста Профи Кнауф 18 кг ;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-267061c3-d805-4f7a-bad7-4bf4eb5e45cb.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
254;1; KNAUF Fugen;Шпатлевки;52000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; KNAUF Fugen; KNAUF Fugen;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-ea1ba60d-ecfd-4fc4-9b24-410b7aef73e5.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
255;1;Фрезер 2200Вт TOTAL-TOOLS;Электроинструмент;928191;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;;Фрезер 2200Вт TOTAL-TOOLS;Фрезер 2200Вт TOTAL-TOOLS;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-d774f9c3-8eec-4b22-9288-13c7658668f3.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
256;1; Саморез семечка острый 1,9мм ;Саморезы и шурупы;35000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Саморез семечка острый 1,9мм ; Саморез семечка острый 1,9мм ;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-e7ea4814-c43b-42ef-8075-5745d4b5ba2b.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
257;1; Саморез семечка сверло 1,3мм ;Саморезы и шурупы;35000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Саморез семечка сверло 1,3мм ; Саморез семечка сверло 1,3мм ;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-e51ef97e-4896-46c6-bf9a-94008a298ca0.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
258;1; Шпаклевка гипсовая Knauf Ротбанд Финиш 20 кг;Шпатлевки;36000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Шпаклевка гипсовая Knauf Ротбанд Финиш 20 кг; Шпаклевка гипсовая Knauf Ротбанд Финиш 20 кг;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-27f5eed0-288f-4cc1-a891-00e88c5931b6.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
259;1; Элерон Шпатлевка гипсовая 20кг;Шпатлевки;42000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Элерон Шпатлевка гипсовая 20кг; Элерон Шпатлевка гипсовая 20кг;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-5d40e068-824e-454e-9135-1df312c0df8c.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
260;1;Кисть 1.5  TOTAL-TOOLS;Кисти;10920;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;;Кисть 1.5  TOTAL-TOOLS;Кисть 1.5  TOTAL-TOOLS;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-7daec920-4ff9-4f0c-b78d-98c0ca3b5752.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
261;1; Дюбель парашют 10*90MT;Крепеж для фасадных систем;2300;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Дюбель парашют 10*90MT; Дюбель парашют 10*90MT;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-87fa0dfe-ec5b-4fd3-b121-a14bf42c7dde.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
262;1; Дюбель парашют 10*120M;Крепеж для фасадных систем;2500;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Дюбель парашют 10*120M; Дюбель парашют 10*120M;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-ad2a4415-395f-44f2-8a6f-61ef5bcf7d23.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
263;1; Дюбель парашют 10*140M;Крепеж для фасадных систем;2600;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Дюбель парашют 10*140M; Дюбель парашют 10*140M;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-1a75a7c6-202a-461d-9769-39bd078a82ac.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
264;1;Кисть 2  TOTAL-TOOLS;Кисти;13104;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;;Кисть 2  TOTAL-TOOLS;Кисть 2  TOTAL-TOOLS;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-987cf824-f69c-4a5f-9426-0d58a7410600.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
265;1; Минеральная вата Ecover без фольги 12 кв ;Минеральная вата;120000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Минеральная вата Ecover без фольги 12 кв ; Минеральная вата Ecover без фольги 12 кв ;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-d7bc5766-29cf-43a4-ba41-a19fc65381f6.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
266;1; Минеральная вата Ecover с фольгой 12 кв ;Минеральная вата;165000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Минеральная вата Ecover с фольгой 12 кв ; Минеральная вата Ecover с фольгой 12 кв ;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-d355aa27-b22d-4466-8950-a76c2748dce2.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
267;1; Минеральная вата Ecover без фольги 15 кв ;Минеральная вата;150000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Минеральная вата Ecover без фольги 15 кв ; Минеральная вата Ecover без фольги 15 кв ;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-8f248d62-f7db-4579-908d-9f69b0c3b86b.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
268;1; Минеральная вата Ecover с фольгой 18 кв ;Минеральная вата;230000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Минеральная вата Ecover с фольгой 18 кв ; Минеральная вата Ecover с фольгой 18 кв ;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-372933a5-11c9-43f9-8bb7-2e6730bd44cc.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
269;1; Шпатель фасадный сибртех 150 мм;Шпатели;25000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Шпатель фасадный сибртех 150 мм; Шпатель фасадный сибртех 150 мм;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-d1b18202-9855-42f4-9b1b-b360526fcf67.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
270;1; Шпатель фасадный сибртех 200 мм;Шпатели;30000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Шпатель фасадный сибртех 200 мм; Шпатель фасадный сибртех 200 мм;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-f3f2f635-c134-47c4-85cd-13affb385744.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
271;1; Шпатель фасадный сибртех 300 мм;Шпатели;45000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Шпатель фасадный сибртех 300 мм; Шпатель фасадный сибртех 300 мм;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-ffa9f1fe-ae41-47cc-b875-7909349a3815.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
272;1; Краска Акриловая Моющаяся7 кг;Краски;131039;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Краска Акриловая Моющаяся7 кг; Краска Акриловая Моющаяся7 кг;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-ac5bac4d-4c4d-4ea7-8017-39467c32b11d.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
273;1; Шпаклевка гипсовая финишная Knauf Satengips20 кг;Шпатлевки;33500;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Шпаклевка гипсовая финишная Knauf Satengips20 кг; Шпаклевка гипсовая финишная Knauf Satengips20 кг;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-322b49d5-9b6e-4aa4-8c19-bf82762758de.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
274;1; Шпатель Кельма штукатура стальная сибртех;Шпатели;22000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Шпатель Кельма штукатура стальная сибртех; Шпатель Кельма штукатура стальная сибртех;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-3ae37be9-3252-4270-9f6e-58702c9b2d39.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
275;1; Шпатель Кельма отделочника сибртех;Шпатели;26000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Шпатель Кельма отделочника сибртех; Шпатель Кельма отделочника сибртех;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-c9346f57-b78f-4d80-b01d-744ae5b81544.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
276;1; Валик для краски Total 100мм;Валики;20000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Валик для краски Total 100мм; Валик для краски Total 100мм;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-51534551-5930-4d0c-85ec-7c52ad3352c0.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
277;1; Наждачная бумага Белгород4H-для шлифовки покрытий (цена за 1м) ;Абразивные материалы;43000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Наждачная бумага Белгород4H-для шлифовки покрытий (цена за 1м) ; Наждачная бумага Белгород4H-для шлифовки покрытий (цена за 1м) ;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-58ce910a-2900-4bc9-9d6f-be2fb6149f37.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
278;1; Наждачная бумага Белгород 5H-для шлифовки твёрдых пород дерева (цена за 1м);Абразивные материалы;43000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Наждачная бумага Белгород 5H-для шлифовки твёрдых пород дерева (цена за 1м); Наждачная бумага Белгород 5H-для шлифовки твёрдых пород дерева (цена за 1м);;;;;;;;;;;1;http://roagtpresta/uploads/750x750-16c83531-ba8c-4d40-b6dc-f554d6fba217.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
279;1; Наждачная бумага Белгород 12H-для первичной шлифовки (цена за 1м);Абразивные материалы;43000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Наждачная бумага Белгород 12H-для первичной шлифовки (цена за 1м); Наждачная бумага Белгород 12H-для первичной шлифовки (цена за 1м);;;;;;;;;;;1;http://roagtpresta/uploads/750x750-183644b0-936c-4096-aaa0-0c7b4989a6c6.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
280;1;Кисть 3  TOTAL-TOOLS;Кисти;16380;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;;Кисть 3  TOTAL-TOOLS;Кисть 3  TOTAL-TOOLS;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-a8764733-1e48-441a-b197-e7798f11bdf5.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
281;1; Наждачная бумага Белгород 25H-для грубых работ (цена за 1м);Абразивные материалы;43000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Наждачная бумага Белгород 25H-для грубых работ (цена за 1м); Наждачная бумага Белгород 25H-для грубых работ (цена за 1м);;;;;;;;;;;1;http://roagtpresta/uploads/750x750-5d9254ad-ed79-446c-85db-7da7b92a76ec.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
282;1; Пистолет для монтажной пены пластмассовая Сибртех 88672;Пена;30000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Пистолет для монтажной пены пластмассовая Сибртех 88672; Пистолет для монтажной пены пластмассовая Сибртех 88672;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-1cec0def-167e-414a-b973-705a4838dedd.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
283;1; Правило алюминиевая Сибртех 1м;Правила;75000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Правило алюминиевая Сибртех 1м; Правило алюминиевая Сибртех 1м;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-6fcdc319-4620-4e89-9d56-b18bf51f55e0.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
284;1; Правило алюминиевая Сибртех 1,5м;Правила;115000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Правило алюминиевая Сибртех 1,5м; Правило алюминиевая Сибртех 1,5м;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-e83dafbb-6a28-444e-97f0-791e3afa768e.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
